datetime,client,close,price_am,price_pm,Month,DayofMonth,dayofweek,year,y,mod_predict
2014-12-14,1,0,1,0,12,14,6,2014,35,35.00025939941406
2014-12-15,1,0,0,0,12,15,0,2014,28,28.00217056274414
2014-12-16,1,0,0,0,12,16,1,2014,40,40.0003662109375
2014-12-17,1,0,0,0,12,17,2,2014,41,40.99873352050781
2014-12-18,1,0,0,0,12,18,3,2014,35,35.00164031982422
2014-12-19,0,0,1,0,12,19,4,2014,37,37.00062561035156
2014-12-20,1,0,2,1,12,20,5,2014,39,39.00069808959961
2014-12-21,1,0,2,2,12,21,6,2014,49,48.999420166015625
2014-12-22,1,0,1,1,12,22,0,2014,43,43.00083923339844
2014-12-23,0,0,1,0,12,23,1,2014,46,46.00126647949219
2014-12-24,1,0,0,0,12,24,2,2014,45,45.00109100341797
2014-12-25,1,0,0,0,12,25,3,2014,52,52.00135803222656
2014-12-26,1,0,1,0,12,26,4,2014,41,40.99992752075195
2014-12-27,1,0,3,2,12,27,5,2014,37,36.99972915649414
2014-12-28,1,0,2,2,12,28,6,2014,38,38.00069808959961
2014-12-29,0,0,1,1,12,29,0,2014,42,42.00061798095703
2014-12-30,0,0,1,2,12,30,1,2014,17,17.00088119506836
2014-12-31,0,1,-1,-1,12,31,2,2014,0,0.00021412968635559082
2015-01-01,0,1,-1,-1,1,1,3,2015,0,0.00021529197692871094
2015-01-02,0,1,-1,-1,1,2,4,2015,0,0.00017055869102478027
2015-01-03,0,1,-1,-1,1,3,5,2015,0,0.00012987852096557617
2015-01-04,0,0,0,0,1,4,6,2015,36,35.99885177612305
2015-01-05,0,0,0,0,1,5,0,2015,20,20.000720977783203
2015-01-06,0,0,0,0,1,6,1,2015,20,19.997669219970703
2015-01-07,0,0,0,0,1,7,2,2015,19,19.000717163085938
2015-01-08,1,0,0,0,1,8,3,2015,24,24.000205993652344
2015-01-09,0,0,0,0,1,9,4,2015,30,30.002559661865234
2015-01-10,1,0,0,0,1,10,5,2015,46,46.001712799072266
2015-01-11,1,0,0,0,1,11,6,2015,39,39.001129150390625
2015-01-12,0,0,0,0,1,12,0,2015,30,29.999300003051758
2015-01-13,0,0,0,0,1,13,1,2015,29,29.000011444091797
2015-01-14,1,0,0,0,1,14,2,2015,29,29.000295639038086
2015-01-15,1,0,0,0,1,15,3,2015,30,30.000410079956055
2015-01-16,0,0,0,0,1,16,4,2015,33,32.999900817871094
2015-01-17,0,0,1,0,1,17,5,2015,41,41.00032424926758
2015-01-18,0,0,0,0,1,18,6,2015,35,35.00128936767578
2015-01-19,0,0,0,0,1,19,0,2015,32,31.998899459838867
2015-01-20,0,0,0,0,1,20,1,2015,29,29.000511169433594
2015-01-21,0,0,0,0,1,21,2,2015,25,25.00126075744629
2015-01-22,1,0,0,0,1,22,3,2015,30,30.000843048095703
2015-01-23,0,0,1,0,1,23,4,2015,31,31.000606536865234
2015-01-24,0,0,1,1,1,24,5,2015,56,56.00037384033203
2015-01-25,0,0,1,1,1,25,6,2015,48,47.999717712402344
2015-01-26,0,0,0,0,1,26,0,2015,36,35.99991226196289
2015-01-27,0,0,0,0,1,27,1,2015,37,36.99958419799805
2015-01-28,0,0,0,0,1,28,2,2015,44,43.9980354309082
2015-01-29,0,0,1,0,1,29,3,2015,37,36.99995422363281
2015-01-30,0,0,1,1,1,30,4,2015,50,49.9986686706543
2015-01-31,1,0,2,1,1,31,5,2015,63,63.00171661376953
2015-02-01,0,0,2,1,2,1,6,2015,49,49.00122833251953
2015-02-02,0,0,1,0,2,2,0,2015,39,38.997802734375
2015-02-03,0,0,0,0,2,3,1,2015,33,32.998226165771484
2015-02-04,0,0,0,0,2,4,2,2015,33,32.9999885559082
2015-02-05,0,0,0,0,2,5,3,2015,22,22.000024795532227
2015-02-06,1,0,1,0,2,6,4,2015,31,31.00108528137207
2015-02-07,0,0,2,1,2,7,5,2015,40,39.999935150146484
2015-02-08,0,0,1,1,2,8,6,2015,44,43.99942398071289
2015-02-09,0,0,0,0,2,9,0,2015,39,39.0013427734375
2015-02-10,0,0,0,0,2,10,1,2015,43,43.00209426879883
2015-02-11,0,0,0,0,2,11,2,2015,36,36.002540588378906
2015-02-12,0,0,0,0,2,12,3,2015,35,35.00075912475586
2015-02-13,0,0,0,0,2,13,4,2015,31,30.999841690063477
2015-02-14,0,0,1,1,2,14,5,2015,53,52.99812698364258
2015-02-15,0,0,1,0,2,15,6,2015,47,47.00028610229492
2015-02-16,0,0,0,0,2,16,0,2015,45,44.9969596862793
2015-02-17,0,0,0,0,2,17,1,2015,35,34.99839401245117
2015-02-18,1,0,0,0,2,18,2,2015,50,49.99958038330078
2015-02-19,0,0,0,0,2,19,3,2015,35,35.00042724609375
2015-02-20,0,0,1,0,2,20,4,2015,45,44.9980583190918
2015-02-21,0,0,2,2,2,21,5,2015,64,63.9989128112793
2015-02-22,0,0,2,1,2,22,6,2015,53,53.0000114440918
2015-02-23,1,0,1,1,2,23,0,2015,60,59.999629974365234
2015-02-24,0,0,0,0,2,24,1,2015,48,47.999149322509766
2015-02-25,0,0,1,0,2,25,2,2015,53,52.999507904052734
2015-02-26,0,0,1,1,2,26,3,2015,57,56.99885940551758
2015-02-27,1,0,1,1,2,27,4,2015,72,72.00047302246094
2015-02-28,0,0,3,2,2,28,5,2015,86,85.99652099609375
2015-03-01,0,0,2,1,3,1,6,2015,61,60.99769592285156
2015-03-02,0,0,1,1,3,2,0,2015,42,41.999759674072266
2015-03-03,0,0,1,0,3,3,1,2015,51,51.0002326965332
2015-03-04,0,0,1,0,3,4,2,2015,46,46.00020980834961
2015-03-05,0,0,1,0,3,5,3,2015,47,47.000633239746094
2015-03-06,0,0,1,1,3,6,4,2015,53,52.99803161621094
2015-03-07,1,0,2,1,3,7,5,2015,41,41.00180435180664
2015-03-08,0,0,1,1,3,8,6,2015,48,47.99980163574219
2015-03-09,0,0,0,0,3,9,0,2015,46,45.998023986816406
2015-03-10,0,0,0,0,3,10,1,2015,49,48.998416900634766
2015-03-11,0,0,0,0,3,11,2,2015,54,53.99669647216797
2015-03-12,0,0,1,1,3,12,3,2015,56,55.99946594238281
2015-03-13,0,0,1,1,3,13,4,2015,53,53.00146484375
2015-03-14,1,0,2,2,3,14,5,2015,72,72.0013427734375
2015-03-15,1,0,2,2,3,15,6,2015,68,68.00028991699219
2015-03-16,0,0,2,2,3,16,0,2015,91,90.9964370727539
2015-03-17,0,0,1,1,3,17,1,2015,93,92.99710845947266
2015-03-18,0,0,1,1,3,18,2,2015,84,84.00122833251953
2015-03-19,0,0,1,1,3,19,3,2015,97,96.9957504272461
2015-03-20,0,0,1,1,3,20,4,2015,88,87.99984741210938
2015-03-21,1,0,3,3,3,21,5,2015,83,83.00199127197266
2015-03-22,0,0,3,2,3,22,6,2015,84,83.9972915649414
2015-03-23,0,0,4,2,3,23,0,2015,88,87.9997329711914
2015-03-24,0,0,5,2,3,24,1,2015,109,108.99758911132812
2015-03-25,0,0,5,4,3,25,2,2015,78,77.99906921386719
2015-03-26,0,0,4,4,3,26,3,2015,85,85.00045776367188
2015-03-27,0,0,4,4,3,27,4,2015,95,94.99938201904297
2015-03-28,1,0,5,5,3,28,5,2015,88,88.00027465820312
2015-03-29,0,0,5,4,3,29,6,2015,96,95.99734497070312
2015-03-30,1,0,4,3,3,30,0,2015,87,87.0008544921875
2015-03-31,1,0,4,3,3,31,1,2015,75,75.00045013427734
2015-04-01,1,0,3,3,4,1,2,2015,61,60.99943923950195
2015-04-02,1,0,2,2,4,2,3,2015,60,60.00056076049805
2015-04-03,1,0,2,1,4,3,4,2015,75,74.9999008178711
2015-04-04,1,0,4,3,4,4,5,2015,86,85.99723052978516
2015-04-05,1,0,2,2,4,5,6,2015,69,69.00054168701172
2015-04-06,1,0,1,1,4,6,0,2015,61,60.99930953979492
2015-04-07,1,0,1,1,4,7,1,2015,54,53.99999237060547
2015-04-08,0,0,0,0,4,8,2,2015,55,54.99366760253906
2015-04-09,1,0,0,0,4,9,3,2015,57,57.00019073486328
2015-04-10,1,0,1,1,4,10,4,2015,68,67.99959564208984
2015-04-11,1,0,3,3,4,11,5,2015,69,69.00019073486328
2015-04-12,1,0,2,1,4,12,6,2015,59,58.99980163574219
2015-04-13,1,0,0,0,4,13,0,2015,49,49.00052261352539
2015-04-14,0,0,0,0,4,14,1,2015,34,33.99875259399414
2015-04-15,1,0,0,0,4,15,2,2015,47,47.0001335144043
2015-04-16,1,0,0,0,4,16,3,2015,32,32.00001907348633
2015-04-17,1,0,1,1,4,17,4,2015,41,41.00111389160156
2015-04-18,1,0,2,2,4,18,5,2015,52,52.00016403198242
2015-04-19,1,0,2,0,4,19,6,2015,50,50.000335693359375
2015-04-20,0,0,0,0,4,20,0,2015,34,33.999977111816406
2015-04-21,0,0,0,0,4,21,1,2015,39,38.99925231933594
2015-04-22,0,0,0,0,4,22,2,2015,55,54.995208740234375
2015-04-23,0,0,0,0,4,23,3,2015,39,38.999847412109375
2015-04-24,1,0,2,1,4,24,4,2015,45,45.000492095947266
2015-04-25,1,0,4,3,4,25,5,2015,56,56.000640869140625
2015-04-26,0,0,3,2,4,26,6,2015,54,53.999603271484375
2015-04-27,0,0,1,1,4,27,0,2015,58,57.996456146240234
2015-04-28,0,0,1,0,4,28,1,2015,57,56.99867248535156
2015-04-29,0,0,2,1,4,29,2,2015,65,64.99715423583984
2015-04-30,1,0,2,1,4,30,3,2015,61,61.000308990478516
2015-05-01,0,0,1,0,5,1,4,2015,56,55.99860382080078
2015-05-02,0,0,2,1,5,2,5,2015,44,43.999202728271484
2015-05-03,1,0,1,1,5,3,6,2015,60,59.99980545043945
2015-05-04,0,0,1,0,5,4,0,2015,57,56.996212005615234
2015-05-05,0,0,0,0,5,5,1,2015,49,48.99518966674805
2015-05-06,0,0,0,0,5,6,2,2015,41,40.99702072143555
2015-05-07,0,0,0,0,5,7,3,2015,41,40.994667053222656
2015-05-08,0,0,0,0,5,8,4,2015,28,27.998220443725586
2015-05-09,0,0,1,1,5,9,5,2015,35,35.000858306884766
2015-05-10,0,0,1,0,5,10,6,2015,34,33.99983596801758
2015-05-11,0,0,0,0,5,11,0,2015,27,26.998868942260742
2015-05-12,0,0,0,0,5,12,1,2015,34,33.994773864746094
2015-05-13,0,0,0,0,5,13,2,2015,24,23.998437881469727
2015-05-14,0,0,0,0,5,14,3,2015,28,27.998640060424805
2015-05-15,0,0,0,0,5,15,4,2015,41,40.994728088378906
2015-05-16,0,0,1,0,5,16,5,2015,42,41.99904251098633
2015-05-17,0,0,1,0,5,17,6,2015,37,37.001495361328125
2015-05-18,0,0,0,0,5,18,0,2015,38,37.99687957763672
2015-05-19,0,0,0,0,5,19,1,2015,30,29.997175216674805
2015-05-20,0,0,0,0,5,20,2,2015,33,32.999332427978516
2015-05-21,0,0,0,0,5,21,3,2015,31,30.99834442138672
2015-05-22,0,0,1,0,5,22,4,2015,46,45.99810028076172
2015-05-23,0,0,1,1,5,23,5,2015,46,45.99953842163086
2015-05-24,0,0,1,1,5,24,6,2015,37,36.99933624267578
2015-05-25,0,0,1,1,5,25,0,2015,49,48.99766159057617
2015-05-26,0,0,0,0,5,26,1,2015,44,43.99973678588867
2015-05-27,0,0,0,0,5,27,2,2015,39,39.000083923339844
2015-05-28,0,0,1,0,5,28,3,2015,52,51.99629592895508
2015-05-29,0,0,1,1,5,29,4,2015,58,57.99480056762695
2015-05-30,0,0,2,2,5,30,5,2015,56,55.99864196777344
2015-05-31,0,0,2,1,5,31,6,2015,57,56.99930191040039
2015-06-01,0,0,1,1,6,1,0,2015,33,32.99989318847656
2015-06-02,0,0,0,0,6,2,1,2015,31,30.999168395996094
2015-06-03,0,0,0,0,6,3,2,2015,24,24.001401901245117
2015-06-04,0,0,0,0,6,4,3,2015,32,31.997028350830078
2015-06-05,0,0,1,0,6,5,4,2015,25,24.99970245361328
2015-06-06,0,0,2,1,6,6,5,2015,46,45.999996185302734
2015-06-07,0,0,1,0,6,7,6,2015,39,38.998085021972656
2015-06-08,0,0,0,0,6,8,0,2015,30,29.999832153320312
2015-06-09,0,0,0,0,6,9,1,2015,24,23.99982452392578
2015-06-10,0,0,0,0,6,10,2,2015,15,15.000924110412598
2015-06-11,0,0,0,0,6,11,3,2015,32,31.996938705444336
2015-06-12,0,0,0,0,6,12,4,2015,28,28.000377655029297
2015-06-13,0,0,1,1,6,13,5,2015,45,44.99912643432617
2015-06-14,1,0,1,0,6,14,6,2015,51,50.998287200927734
2015-06-15,0,0,0,0,6,15,0,2015,30,30.000490188598633
2015-06-16,0,0,0,0,6,16,1,2015,27,26.999866485595703
2015-06-17,0,0,0,0,6,17,2,2015,27,26.997051239013672
2015-06-18,0,0,0,0,6,18,3,2015,21,21.00070571899414
2015-06-19,0,0,0,0,6,19,4,2015,37,36.99665832519531
2015-06-20,0,0,1,1,6,20,5,2015,60,59.99721908569336
2015-06-21,0,0,1,1,6,21,6,2015,49,48.99996566772461
2015-06-22,0,0,1,0,6,22,0,2015,48,47.999961853027344
2015-06-23,0,0,0,0,6,23,1,2015,47,46.994773864746094
2015-06-24,0,0,0,0,6,24,2,2015,43,42.997135162353516
2015-06-25,0,0,1,0,6,25,3,2015,53,52.99965286254883
2015-06-26,0,0,1,1,6,26,4,2015,52,52.00127410888672
2015-06-27,0,0,2,2,6,27,5,2015,68,67.99702453613281
2015-06-28,0,0,2,1,6,28,6,2015,66,66.00011444091797
2015-06-29,0,0,1,1,6,29,0,2015,60,59.99918746948242
2015-06-30,0,0,1,1,6,30,1,2015,64,63.99988555908203
2015-07-01,0,0,1,1,7,1,2,2015,38,38.00048828125
2015-07-02,0,0,0,0,7,2,3,2015,31,30.999814987182617
2015-07-03,0,0,1,0,7,3,4,2015,34,33.999473571777344
2015-07-04,0,0,2,1,7,4,5,2015,53,52.999839782714844
2015-07-05,0,0,1,0,7,5,6,2015,45,44.99934768676758
2015-07-06,0,0,0,0,7,6,0,2015,37,36.99745178222656
2015-07-07,0,0,0,0,7,7,1,2015,24,23.99942970275879
2015-07-08,0,0,0,0,7,8,2,2015,36,35.996795654296875
2015-07-09,0,0,0,0,7,9,3,2015,30,29.997678756713867
2015-07-10,0,0,1,0,7,10,4,2015,36,36.00014114379883
2015-07-11,0,0,1,1,7,11,5,2015,49,48.996456146240234
2015-07-12,0,0,1,0,7,12,6,2015,44,43.99951171875
2015-07-13,0,0,0,0,7,13,0,2015,35,34.99796676635742
2015-07-14,0,0,0,0,7,14,1,2015,38,37.99706268310547
2015-07-15,0,0,0,0,7,15,2,2015,33,32.999176025390625
2015-07-16,0,0,0,0,7,16,3,2015,27,27.000106811523438
2015-07-17,0,0,1,0,7,17,4,2015,46,45.99720764160156
2015-07-18,1,0,2,1,7,18,5,2015,58,57.99757385253906
2015-07-19,0,0,2,1,7,19,6,2015,58,57.99740982055664
2015-07-20,0,0,0,0,7,20,0,2015,41,40.99913024902344
2015-07-21,0,0,1,0,7,21,1,2015,35,34.99999237060547
2015-07-22,0,0,0,0,7,22,2,2015,34,33.999385833740234
2015-07-23,0,0,0,0,7,23,3,2015,36,35.99991989135742
2015-07-24,0,0,1,1,7,24,4,2015,33,32.99952697753906
2015-07-25,0,0,3,2,7,25,5,2015,51,50.99948501586914
2015-07-26,0,0,2,2,7,26,6,2015,41,40.999488830566406
2015-07-27,1,0,1,1,7,27,0,2015,34,34.00022888183594
2015-07-28,1,0,1,0,7,28,1,2015,39,39.00023651123047
2015-07-29,0,0,1,0,7,29,2,2015,42,41.998817443847656
2015-07-30,1,0,1,1,7,30,3,2015,50,50.000606536865234
2015-07-31,0,0,2,1,7,31,4,2015,58,57.99771499633789
2015-08-01,0,0,2,1,8,1,5,2015,59,58.99735641479492
2015-08-02,0,0,1,1,8,2,6,2015,49,48.99687957763672
2015-08-03,0,0,0,0,8,3,0,2015,54,53.9964599609375
2015-08-04,0,0,0,0,8,4,1,2015,44,43.994869232177734
2015-08-05,0,0,0,0,8,5,2,2015,34,33.99858093261719
2015-08-06,0,0,0,0,8,6,3,2015,21,21.0009765625
2015-08-07,0,0,0,0,8,7,4,2015,30,29.999710083007812
2015-08-08,0,0,1,1,8,8,5,2015,39,39.00002670288086
2015-08-09,0,0,0,0,8,9,6,2015,31,30.9996337890625
2015-08-10,0,0,0,0,8,10,0,2015,41,40.99763488769531
2015-08-11,0,0,0,0,8,11,1,2015,41,40.995662689208984
2015-08-12,0,1,-1,-1,8,12,2,2015,0,0.0001035928726196289
2015-08-13,0,0,0,0,8,13,3,2015,41,40.99954605102539
2015-08-14,0,0,0,0,8,14,4,2015,44,43.99475860595703
2015-08-15,0,0,0,0,8,15,5,2015,30,29.9993953704834
2015-08-16,0,0,0,0,8,16,6,2015,22,22.001914978027344
2015-08-17,0,0,0,0,8,17,0,2015,39,38.99825668334961
2015-08-18,0,0,0,0,8,18,1,2015,29,29.00031280517578
2015-08-19,0,0,0,0,8,19,2,2015,27,26.99784278869629
2015-08-20,0,0,0,0,8,20,3,2015,43,42.9970817565918
2015-08-21,0,0,0,0,8,21,4,2015,41,40.997520446777344
2015-08-22,0,0,1,1,8,22,5,2015,39,38.99951171875
2015-08-23,0,0,1,0,8,23,6,2015,30,30.000255584716797
2015-08-24,0,0,1,0,8,24,0,2015,49,49.00096130371094
2015-08-25,0,0,0,0,8,25,1,2015,39,39.00115203857422
2015-08-26,0,0,0,0,8,26,2,2015,44,44.00033950805664
2015-08-27,0,0,0,0,8,27,3,2015,57,56.99518585205078
2015-08-28,0,0,1,0,8,28,4,2015,60,59.999778747558594
2015-08-29,1,0,2,1,8,29,5,2015,70,69.99913787841797
2015-08-30,0,0,2,1,8,30,6,2015,66,65.99689483642578
2015-08-31,1,0,1,1,8,31,0,2015,67,66.99810028076172
2015-09-01,1,0,1,1,9,1,1,2015,34,34.00051498413086
2015-09-02,0,0,0,0,9,2,2,2015,29,29.000194549560547
2015-09-03,0,0,0,0,9,3,3,2015,41,40.99732208251953
2015-09-04,0,0,1,0,9,4,4,2015,31,31.00063133239746
2015-09-05,0,0,2,1,9,5,5,2015,37,36.99961471557617
2015-09-06,0,0,1,0,9,6,6,2015,46,45.997039794921875
2015-09-07,0,0,0,0,9,7,0,2015,31,30.9993953704834
2015-09-08,0,0,0,0,9,8,1,2015,16,15.999929428100586
2015-09-09,0,0,0,0,9,9,2,2015,19,19.000381469726562
2015-09-10,0,0,0,0,9,10,3,2015,25,25.00435447692871
2015-09-11,0,0,0,0,9,11,4,2015,26,26.001846313476562
2015-09-12,0,0,1,1,9,12,5,2015,39,39.00035858154297
2015-09-13,0,0,0,0,9,13,6,2015,35,34.997703552246094
2015-09-14,0,0,0,0,9,14,0,2015,48,47.99638366699219
2015-09-15,0,0,0,0,9,15,1,2015,48,47.99873733520508
2015-09-16,0,0,0,0,9,16,2,2015,57,56.994468688964844
2015-09-17,0,0,0,0,9,17,3,2015,31,31.001203536987305
2015-09-18,0,0,0,0,9,18,4,2015,45,44.99934768676758
2015-09-19,0,0,1,1,9,19,5,2015,47,46.999595642089844
2015-09-20,0,0,2,1,9,20,6,2015,67,66.99590301513672
2015-09-21,0,0,1,0,9,21,0,2015,61,60.998756408691406
2015-09-22,0,0,1,1,9,22,1,2015,51,50.999271392822266
2015-09-23,0,0,0,1,9,23,2,2015,56,55.9996452331543
2015-09-24,1,0,0,0,9,24,3,2015,45,45.000057220458984
2015-09-25,1,0,1,1,9,25,4,2015,54,53.99886703491211
2015-09-26,1,0,2,2,9,26,5,2015,51,51.001121520996094
2015-09-27,1,0,2,2,9,27,6,2015,53,52.99990463256836
2015-09-28,1,0,1,1,9,28,0,2015,53,53.00005340576172
2015-09-29,1,0,1,0,9,29,1,2015,56,55.99911117553711
2015-09-30,1,0,1,1,9,30,2,2015,53,52.99885940551758
2015-10-01,1,0,1,0,10,1,3,2015,48,47.999977111816406
2015-10-02,1,0,0,0,10,2,4,2015,54,53.997108459472656
2015-10-03,1,0,1,1,10,3,5,2015,44,44.000755310058594
2015-10-04,1,0,1,1,10,4,6,2015,57,56.99837112426758
2015-10-05,1,0,0,0,10,5,0,2015,43,42.999916076660156
2015-10-06,1,0,0,0,10,6,1,2015,31,31.000377655029297
2015-10-07,1,0,0,0,10,7,2,2015,30,30.000463485717773
2015-10-08,1,0,0,0,10,8,3,2015,38,38.00044631958008
2015-10-09,1,0,1,0,10,9,4,2015,43,43.00030517578125
2015-10-10,1,0,2,1,10,10,5,2015,50,49.99916076660156
2015-10-11,1,0,2,1,10,11,6,2015,42,42.000667572021484
2015-10-12,1,0,0,0,10,12,0,2015,41,40.99835968017578
2015-10-13,1,0,0,0,10,13,1,2015,33,33.000301361083984
2015-10-14,1,0,0,0,10,14,2,2015,41,41.000125885009766
2015-10-15,1,0,0,0,10,15,3,2015,42,41.999942779541016
2015-10-16,1,0,0,0,10,16,4,2015,37,37.0001220703125
2015-10-17,1,0,1,1,10,17,5,2015,46,46.00004959106445
2015-10-18,1,0,1,0,10,18,6,2015,40,40.0000114440918
2015-10-19,1,0,0,0,10,19,0,2015,34,33.99976348876953
2015-10-20,1,0,0,0,10,20,1,2015,29,29.000167846679688
2015-10-21,1,0,0,0,10,21,2,2015,28,28.000225067138672
2015-10-22,1,0,0,0,10,22,3,2015,42,41.99955749511719
2015-10-23,1,0,1,0,10,23,4,2015,32,32.000022888183594
2015-10-24,1,0,2,1,10,24,5,2015,56,55.9995231628418
2015-10-25,1,0,1,1,10,25,6,2015,50,50.00043869018555
2015-10-26,1,0,2,0,10,26,0,2015,45,44.99995803833008
2015-10-27,1,0,1,1,10,27,1,2015,35,35.00023651123047
2015-10-28,0,0,0,0,10,28,2,2015,48,47.99954605102539
2015-10-29,1,0,1,1,10,29,3,2015,52,51.99970245361328
2015-10-30,1,0,1,1,10,30,4,2015,53,53.0008430480957
2015-10-31,1,0,2,2,10,31,5,2015,75,74.9969253540039
2015-11-01,1,0,2,2,11,1,6,2015,48,48.000728607177734
2015-11-02,1,0,1,1,11,2,0,2015,53,52.99954605102539
2015-11-03,0,0,1,0,11,3,1,2015,32,32.000030517578125
2015-11-04,0,0,0,0,11,4,2,2015,20,20.000892639160156
2015-11-05,0,0,0,0,11,5,3,2015,25,25.001033782958984
2015-11-06,1,0,0,0,11,6,4,2015,22,22.000856399536133
2015-11-07,1,0,1,1,11,7,5,2015,38,37.99979782104492
2015-11-08,0,0,1,0,11,8,6,2015,32,31.99980354309082
2015-11-09,0,0,0,0,11,9,0,2015,25,25.00014305114746
2015-11-10,0,0,0,0,11,10,1,2015,21,21.000606536865234
2015-11-11,0,0,0,0,11,11,2,2015,29,28.996248245239258
2015-11-12,1,0,0,0,11,12,3,2015,23,22.999845504760742
2015-11-13,0,0,1,0,11,13,4,2015,37,37.00033187866211
2015-11-14,0,0,1,1,11,14,5,2015,47,46.99837112426758
2015-11-15,1,0,0,0,11,15,6,2015,13,13.00081729888916
2015-11-16,0,0,0,0,11,16,0,2015,37,36.99937438964844
2015-11-17,0,0,0,0,11,17,1,2015,20,20.00105857849121
2015-11-18,0,0,0,0,11,18,2,2015,27,27.000093460083008
2015-11-19,0,0,0,0,11,19,3,2015,34,34.000244140625
2015-11-20,1,0,0,0,11,20,4,2015,42,42.000152587890625
2015-11-21,0,0,1,0,11,21,5,2015,67,66.9973373413086
2015-11-22,0,0,0,0,11,22,6,2015,57,56.999168395996094
2015-11-23,0,0,0,0,11,23,0,2015,41,40.99793243408203
2015-11-24,0,0,0,0,11,24,1,2015,37,37.0003662109375
2015-11-25,0,0,1,0,11,25,2,2015,40,39.99998092651367
2015-11-26,0,0,0,0,11,26,3,2015,32,32.00078582763672
2015-11-27,0,0,1,0,11,27,4,2015,44,43.99989318847656
2015-11-28,0,0,2,1,11,28,5,2015,60,59.99778747558594
2015-11-29,0,0,1,1,11,29,6,2015,45,45.00034713745117
2015-11-30,0,0,1,0,11,30,0,2015,54,53.999935150146484
2015-12-01,1,0,1,1,12,1,1,2015,41,40.99807357788086
2015-12-02,1,0,0,0,12,2,2,2015,29,29.002151489257812
2015-12-03,1,0,0,0,12,3,3,2015,25,25.001953125
2015-12-04,1,0,0,0,12,4,4,2015,33,33.00088119506836
2015-12-05,1,0,1,1,12,5,5,2015,49,48.999794006347656
2015-12-06,1,0,1,0,12,6,6,2015,48,47.99848937988281
2015-12-07,1,0,0,0,12,7,0,2015,34,33.99964904785156
2015-12-08,1,0,0,0,12,8,1,2015,29,28.999910354614258
2015-12-09,1,0,0,0,12,9,2,2015,33,32.99897384643555
2015-12-10,1,0,0,0,12,10,3,2015,39,38.997676849365234
2015-12-11,1,0,0,0,12,11,4,2015,47,46.99972915649414
2015-12-12,1,0,1,1,12,12,5,2015,62,61.99675369262695
2015-12-13,1,0,0,0,12,13,6,2015,52,51.997867584228516
2015-12-14,1,0,0,0,12,14,0,2015,47,46.997802734375
2015-12-15,1,0,0,0,12,15,1,2015,43,42.99824523925781
2015-12-16,1,0,0,0,12,16,2,2015,39,39.00042724609375
2015-12-17,1,0,0,0,12,17,3,2015,37,37.00008010864258
2015-12-18,1,0,1,0,12,18,4,2015,54,53.99872970581055
2015-12-19,1,0,1,1,12,19,5,2015,63,62.998817443847656
2015-12-20,1,0,1,1,12,20,6,2015,58,58.00039291381836
2015-12-21,1,0,0,0,12,21,0,2015,65,64.99762725830078
2015-12-22,1,0,0,0,12,22,1,2015,61,61.00141525268555
2015-12-23,1,0,0,0,12,23,2,2015,71,70.99752807617188
2015-12-24,1,0,0,0,12,24,3,2015,49,48.99934387207031
2015-12-25,1,0,1,1,12,25,4,2015,50,49.99946975708008
2015-12-26,1,0,2,2,12,26,5,2015,64,63.9974479675293
2015-12-27,1,0,1,1,12,27,6,2015,70,69.99811553955078
2015-12-28,1,0,0,0,12,28,0,2015,59,58.999717712402344
2015-12-29,1,0,1,0,12,29,1,2015,37,36.99982833862305
2015-12-30,0,0,0,0,12,30,2,2015,30,30.0002384185791
2015-12-31,0,1,-1,-1,12,31,3,2015,0,0.00011098384857177734
2016-01-01,0,1,-1,-1,1,1,4,2016,0,0.00023284554481506348
2016-01-02,0,1,-1,-1,1,2,5,2016,0,0.00012987852096557617
2016-01-03,0,1,-1,-1,1,3,6,2016,0,0.00017079710960388184
2016-01-04,0,0,0,0,1,4,0,2016,24,23.999670028686523
2016-01-05,0,0,0,0,1,5,1,2016,17,17.001432418823242
2016-01-06,0,0,0,0,1,6,2,2016,15,15.001494407653809
2016-01-07,1,0,0,0,1,7,3,2016,22,22.000045776367188
2016-01-08,0,0,0,0,1,8,4,2016,34,33.996925354003906
2016-01-09,0,0,0,0,1,9,5,2016,50,49.99504470825195
2016-01-10,1,0,0,0,1,10,6,2016,52,51.997528076171875
2016-01-11,0,0,0,0,1,11,0,2016,26,25.999950408935547
2016-01-12,0,0,0,0,1,12,1,2016,32,31.995037078857422
2016-01-13,0,0,0,0,1,13,2,2016,32,31.996662139892578
2016-01-14,0,0,0,0,1,14,3,2016,22,22.002647399902344
2016-01-15,1,0,0,0,1,15,4,2016,34,33.99971389770508
2016-01-16,1,0,1,0,1,16,5,2016,47,47.00019836425781
2016-01-17,0,0,0,0,1,17,6,2016,51,50.99681854248047
2016-01-18,0,0,0,0,1,18,0,2016,20,20.000146865844727
2016-01-19,0,0,0,0,1,19,1,2016,24,23.998321533203125
2016-01-20,0,0,0,0,1,20,2,2016,36,35.99726104736328
2016-01-21,1,0,0,0,1,21,3,2016,31,30.99989891052246
2016-01-22,0,0,0,0,1,22,4,2016,43,42.99749755859375
2016-01-23,1,0,1,1,1,23,5,2016,58,57.99990463256836
2016-01-24,0,0,0,0,1,24,6,2016,42,41.99811935424805
2016-01-25,0,0,0,0,1,25,0,2016,46,45.999202728271484
2016-01-26,1,0,0,0,1,26,1,2016,42,41.99968719482422
